time,message_type,combined_value,channel
0.08272004127502441,control_change,0,0
0.08342504501342773,control_change,0,0
0.08366513252258301,control_change,0,0
0.0850532054901123,control_change,0,0
0.08506321907043457,control_change,0,0
0.0850682258605957,control_change,0,0
0.08545422554016113,control_change,0,0
0.08587026596069336,control_change,0,0
0.08682417869567871,control_change,0,0
0.08683514595031738,control_change,0,0
0.08764815330505371,control_change,0,0
0.08765625953674316,control_change,0,0
0.09012413024902344,control_change,0,0
0.09013509750366211,control_change,0,0
0.09014129638671875,control_change,0,0
0.09014606475830078,control_change,0,0
0.09015130996704102,control_change,0,0
0.09087324142456055,control_change,0,0
0.09090995788574219,control_change,0,0
0.09126520156860352,control_change,0,0
0.09172606468200684,control_change,0,0
0.09214115142822266,control_change,0,0
0.09258222579956055,control_change,0,0
0.09301304817199707,control_change,0,0
0.09345626831054688,control_change,0,0
0.09393119812011719,control_change,0,0
0.09440732002258301,control_change,0,0
0.09479808807373047,control_change,0,0
0.0952613353729248,control_change,0,0
0.09569835662841797,control_change,0,0
0.09615015983581543,control_change,0,0
0.09661126136779785,control_change,0,0
0.09706234931945801,control_change,0,0
0.09751725196838379,control_change,0,0
0.09795618057250977,control_change,0,0
0.09842109680175781,control_change,0,0
0.09885621070861816,control_change,0,0
0.09929704666137695,control_change,0,0
0.09975218772888184,control_change,0,0
0.10019516944885254,control_change,0,0
0.10064220428466797,control_change,0,0
0.10109210014343262,control_change,0,0
0.10153913497924805,control_change,0,0
0.1019892692565918,control_change,0,0
0.10243105888366699,control_change,0,0
0.10288715362548828,control_change,0,0
0.10332798957824707,control_change,0,0
0.10378122329711914,control_change,0,0
0.10422921180725098,control_change,0,0
0.10466933250427246,control_change,0,0
0.10512518882751465,control_change,0,0
0.10557317733764648,control_change,0,0
0.10602498054504395,control_change,0,0
0.10646820068359375,control_change,0,0
0.10691308975219727,control_change,0,0
0.10742402076721191,control_change,0,0
0.10780811309814453,control_change,0,0
0.1082611083984375,control_change,0,0
0.10869932174682617,control_change,0,0
0.10914421081542969,control_change,0,0
0.10959720611572266,control_change,0,0
0.11011099815368652,control_change,0,0
0.11049127578735352,control_change,0,0
0.11093926429748535,control_change,0,0
0.11141729354858398,control_change,0,0
0.11183524131774902,control_change,0,0
0.11228013038635254,control_change,0,0
0.11276435852050781,control_change,0,0
0.11320114135742188,control_change,0,0
0.11365723609924316,control_change,0,0
0.11409902572631836,control_change,0,0
0.11455798149108887,control_change,0,0
0.11501693725585938,control_change,0,0
0.11546921730041504,control_change,0,0
0.11589503288269043,control_change,0,0
0.11634993553161621,control_change,0,0
0.11679816246032715,control_change,0,0
0.11722326278686523,control_change,0,0
0.11767220497131348,control_change,0,0
0.11811113357543945,control_change,0,0
0.11856317520141602,control_change,0,0
0.11900901794433594,control_change,0,0
0.11944818496704102,control_change,0,0
0.1199500560760498,control_change,0,0
0.12041497230529785,control_change,0,0
0.12079119682312012,control_change,0,0
0.12124419212341309,control_change,0,0
0.12169337272644043,control_change,0,0
0.1221470832824707,control_change,0,0
0.12260627746582031,control_change,0,0
0.12303805351257324,control_change,0,0
0.12348008155822754,control_change,0,0
0.12394213676452637,control_change,0,0
0.12442708015441895,control_change,0,0
0.12484216690063477,control_change,0,0
0.12527799606323242,control_change,0,0
0.1257181167602539,control_change,0,0
0.12617921829223633,control_change,0,0
0.1266193389892578,control_change,0,0
0.12706732749938965,control_change,0,0
0.12750816345214844,control_change,0,0
0.12795615196228027,control_change,0,0
0.12841320037841797,control_change,0,0
0.12885808944702148,control_change,0,0
0.12931323051452637,control_change,0,0
0.12981033325195312,control_change,0,0
0.1302032470703125,control_change,0,0
0.13065814971923828,control_change,0,0
0.13111233711242676,control_change,0,0
0.13155007362365723,control_change,0,0
0.13200616836547852,control_change,0,0
0.1324481964111328,control_change,0,0
0.13288617134094238,control_change,0,0
0.1334080696105957,control_change,0,0
0.1338193416595459,control_change,0,0
0.13428115844726562,control_change,0,0
0.13467812538146973,control_change,0,0
0.13523411750793457,control_change,0,0
0.1356201171875,control_change,0,0
0.1360483169555664,control_change,0,0
0.13650202751159668,control_change,0,0
0.13694429397583008,control_change,0,0
0.1374211311340332,control_change,0,0
0.13784503936767578,control_change,0,0
0.13830304145812988,control_change,0,0
0.1387462615966797,control_change,0,0
0.1391901969909668,control_change,0,0
0.13965535163879395,control_change,0,0
0.14017009735107422,control_change,0,0
0.14053726196289062,control_change,0,0
0.14098119735717773,control_change,0,0
0.14144420623779297,control_change,0,0
0.14189696311950684,control_change,0,0
0.14230132102966309,control_change,0,0
0.14275813102722168,control_change,0,0
0.1432199478149414,control_change,0,0
0.14365005493164062,control_change,0,0
0.14413118362426758,control_change,0,0
0.14457392692565918,control_change,0,0
0.14502620697021484,control_change,0,0
0.14545202255249023,control_change,0,0
0.1458890438079834,control_change,0,0
0.14638113975524902,control_change,0,0
0.1468191146850586,control_change,0,0
0.14727210998535156,control_change,0,0
0.14768314361572266,control_change,0,0
0.14821624755859375,control_change,0,0
0.14861226081848145,control_change,0,0
0.14905619621276855,control_change,0,0
0.1495192050933838,control_change,0,0
0.14995813369750977,control_change,0,0
0.15045714378356934,control_change,0,0
0.1508500576019287,control_change,0,0
0.15130019187927246,control_change,0,0
0.15172314643859863,control_change,0,0
0.15216326713562012,control_change,0,0
0.15264630317687988,control_change,0,0
0.15308713912963867,control_change,0,0
0.15354394912719727,control_change,0,0
0.15399408340454102,control_change,0,0
0.15445828437805176,control_change,0,0
0.1548781394958496,control_change,0,0
0.1553211212158203,control_change,0,0
0.15577411651611328,control_change,0,0
0.1562192440032959,control_change,0,0
0.15667104721069336,control_change,0,0
0.15712213516235352,control_change,0,0
0.15757012367248535,control_change,0,0
0.1580181121826172,control_change,0,0
0.15845918655395508,control_change,0,0
0.15891718864440918,control_change,0,0
0.1593480110168457,control_change,0,0
0.15978217124938965,control_change,0,0
0.16024231910705566,control_change,0,0
0.1607041358947754,control_change,0,0
0.16112732887268066,control_change,0,0
0.16158628463745117,control_change,0,0
0.1620311737060547,control_change,0,0
0.16250109672546387,control_change,0,0
0.1629321575164795,control_change,0,0
0.16344308853149414,control_change,0,0
0.16383123397827148,control_change,0,0
0.1642780303955078,control_change,0,0
0.16472220420837402,control_change,0,0
0.1651771068572998,control_change,0,0
0.16562318801879883,control_change,0,0
0.16606616973876953,control_change,0,0
0.16651320457458496,control_change,0,0
0.16694307327270508,control_change,0,0
0.16744518280029297,control_change,0,0
0.16788101196289062,control_change,0,0
0.1683351993560791,control_change,0,0
0.16873502731323242,control_change,0,0
0.16918015480041504,control_change,0,0
0.16963624954223633,control_change,0,0
0.17009210586547852,control_change,0,0
0.17055630683898926,control_change,0,0
0.17100024223327637,control_change,0,0
0.17146801948547363,control_change,0,0
0.17189717292785645,control_change,0,0
0.17234301567077637,control_change,0,0
0.17278814315795898,control_change,0,0
0.17323613166809082,control_change,0,0
0.1737070083618164,control_change,0,0
0.17414116859436035,control_change,0,0
0.17459607124328613,control_change,0,0
0.17502808570861816,control_change,0,0
0.17548322677612305,control_change,0,0
0.17592501640319824,control_change,0,0
0.17643022537231445,control_change,0,0
0.17680835723876953,control_change,0,0
0.17727422714233398,control_change,0,0
0.1777353286743164,control_change,0,0
0.17815017700195312,control_change,0,0
0.17860102653503418,control_change,0,0
0.17906999588012695,control_change,0,0
0.1795041561126709,control_change,0,0
0.17996525764465332,control_change,0,0
0.18044018745422363,control_change,0,0
0.18084931373596191,control_change,0,0
0.18130111694335938,control_change,0,0
0.181746244430542,control_change,0,0
0.18219232559204102,control_change,0,0
0.18264412879943848,control_change,0,0
0.18309307098388672,control_change,0,0
0.1835341453552246,control_change,0,0
0.18398213386535645,control_change,0,0
0.1844182014465332,control_change,0,0
0.18486928939819336,control_change,0,0
0.18532419204711914,control_change,0,0
0.18576836585998535,control_change,0,0
0.18621230125427246,control_change,0,0
0.18665122985839844,control_change,0,0
0.18712306022644043,control_change,0,0
0.18756723403930664,control_change,0,0
0.1880030632019043,control_change,0,0
0.18845796585083008,control_change,0,0
0.18890714645385742,control_change,0,0
0.18942022323608398,control_change,0,0
0.18981409072875977,control_change,0,0
0.19026613235473633,control_change,0,0
0.19071316719055176,control_change,0,0
0.19115018844604492,control_change,0,0
0.19160032272338867,control_change,0,0
0.19204306602478027,control_change,0,0
0.1924901008605957,control_change,0,0
0.19295430183410645,control_change,0,0
0.19342517852783203,control_change,0,0
0.19382619857788086,control_change,0,0
0.1943039894104004,control_change,0,0
0.19478130340576172,control_change,0,0
0.1952052116394043,control_change,0,0
0.19563913345336914,control_change,0,0
0.196061372756958,control_change,0,0
0.1965491771697998,control_change,0,0
0.19698309898376465,control_change,0,0
0.1974480152130127,control_change,0,0
0.1978759765625,control_change,0,0
0.19832396507263184,control_change,0,0
0.19876813888549805,control_change,0,0
0.19920897483825684,control_change,0,0
0.19965529441833496,control_change,0,0
0.20010018348693848,control_change,0,0
0.20054411888122559,control_change,0,0
0.20103812217712402,control_change,0,0
0.20146727561950684,control_change,0,0
0.20189714431762695,control_change,0,0
0.20233392715454102,control_change,0,0
0.20280909538269043,control_change,0,0
0.20325303077697754,control_change,0,0
0.2037661075592041,control_change,0,0
0.20418310165405273,control_change,0,0
0.20459508895874023,control_change,0,0
0.2050492763519287,control_change,0,0
0.2054891586303711,control_change,0,0
0.20594000816345215,control_change,0,0
0.20644116401672363,control_change,0,0
0.20684313774108887,control_change,0,0
0.20728826522827148,control_change,0,0
0.20774316787719727,control_change,0,0
0.20818305015563965,control_change,0,0
0.20862317085266113,control_change,0,0
0.2090623378753662,control_change,0,0
0.2095012664794922,control_change,0,0
0.20996308326721191,control_change,0,0
0.21042108535766602,control_change,0,0
0.21085119247436523,control_change,0,0
0.2113022804260254,control_change,0,0
0.21175122261047363,control_change,0,0
0.2122812271118164,control_change,0,0
0.2126622200012207,control_change,0,0
0.21311616897583008,control_change,0,0
0.21358013153076172,control_change,0,0
0.21399712562561035,control_change,0,0
0.21445035934448242,control_change,0,0
0.21490097045898438,control_change,0,0
0.2153463363647461,control_change,0,0
0.21579313278198242,control_change,0,0
0.2162470817565918,control_change,0,0
0.2166919708251953,control_change,0,0
0.2171342372894287,control_change,0,0
0.21757006645202637,control_change,0,0
0.21805119514465332,control_change,0,0
0.21847295761108398,control_change,0,0
0.21892309188842773,control_change,0,0
0.21947813034057617,control_change,0,0
0.21983623504638672,control_change,0,0
0.2202749252319336,control_change,0,0
0.220703125,control_change,0,0
0.22116422653198242,control_change,0,0
0.22161006927490234,control_change,0,0
0.22205710411071777,control_change,0,0
0.22250819206237793,control_change,0,0
0.22301626205444336,control_change,0,0
0.2234330177307129,control_change,0,0
0.22385716438293457,control_change,0,0
0.22431325912475586,control_change,0,0
0.22475814819335938,control_change,0,0
0.22520017623901367,control_change,0,0
0.22563624382019043,control_change,0,0
0.22608017921447754,control_change,0,0
0.22653698921203613,control_change,0,0
0.22698497772216797,control_change,0,0
0.22743725776672363,control_change,0,0
0.22787928581237793,control_change,0,0
0.22832512855529785,control_change,0,0
0.22879719734191895,control_change,0,0
0.22924017906188965,control_change,0,0
0.22967028617858887,control_change,0,0
0.23012828826904297,control_change,0,0
0.23057818412780762,control_change,0,0
0.2310190200805664,control_change,0,0
0.23147320747375488,control_change,0,0
0.23190927505493164,control_change,0,0
0.23242497444152832,control_change,0,0
0.2328183650970459,control_change,0,0
0.23326897621154785,control_change,0,0
0.23370599746704102,control_change,0,0
0.2341623306274414,control_change,0,0
0.23459410667419434,control_change,0,0
0.23504424095153809,control_change,0,0
0.23550105094909668,control_change,0,0
0.23595714569091797,control_change,0,0
0.23644423484802246,control_change,0,0
0.23686718940734863,control_change,0,0
0.23731422424316406,control_change,0,0
0.23773622512817383,control_change,0,0
0.2381901741027832,control_change,0,0
0.23864221572875977,control_change,0,0
0.2390882968902588,control_change,0,0
0.2395322322845459,control_change,0,0
0.23997807502746582,control_change,0,0
0.24044418334960938,control_change,0,0
0.24087238311767578,control_change,0,0
0.24132204055786133,control_change,0,0
0.24176716804504395,control_change,0,0
0.24222898483276367,control_change,0,0
0.2426590919494629,control_change,0,0
0.24310827255249023,control_change,0,0
0.24356317520141602,control_change,0,0
0.24406194686889648,control_change,0,0
0.24448108673095703,control_change,0,0
0.24493122100830078,control_change,0,0
0.24537229537963867,control_change,0,0
0.24582624435424805,control_change,0,0
0.24624109268188477,control_change,0,0
0.246690034866333,control_change,0,0
0.24713611602783203,control_change,0,0
0.2475872039794922,control_change,0,0
0.24804115295410156,control_change,0,0
0.24848723411560059,control_change,0,0
0.24893617630004883,control_change,0,0
0.24943113327026367,control_change,0,0
0.2498302459716797,control_change,0,0
0.25028204917907715,control_change,0,0
0.2507309913635254,control_change,0,0
0.2512211799621582,control_change,0,0
0.2516181468963623,control_change,0,0
0.2520723342895508,control_change,0,0
0.25254297256469727,control_change,0,0
0.2529900074005127,control_change,0,0
0.25345420837402344,control_change,0,0
0.2539100646972656,control_change,0,0
0.2543323040008545,control_change,0,0
0.25475311279296875,control_change,0,0
0.2552182674407959,control_change,0,0
0.2556753158569336,control_change,0,0
0.2561171054840088,control_change,0,0
0.2565650939941406,control_change,0,0
0.25701093673706055,control_change,0,0
0.2574620246887207,control_change,0,0
0.25791311264038086,control_change,0,0
0.25835609436035156,control_change,0,0
0.25879621505737305,control_change,0,0
0.25925207138061523,control_change,0,0
0.25972414016723633,control_change,0,0
0.26012229919433594,control_change,0,0
0.26058220863342285,control_change,0,0
0.2610361576080322,control_change,0,0
0.261523962020874,control_change,0,0
0.2619950771331787,control_change,0,0
0.2624242305755615,control_change,0,0
0.2628312110900879,control_change,0,0
0.26326727867126465,control_change,0,0
0.2637629508972168,control_change,0,0
0.264174222946167,control_change,0,0
0.2646803855895996,control_change,0,0
0.2650761604309082,control_change,0,0
0.2655360698699951,control_change,0,0
0.26595306396484375,control_change,0,0
0.26645421981811523,control_change,0,0
0.2668459415435791,control_change,0,0
0.26732921600341797,control_change,0,0
0.2677493095397949,control_change,0,0
0.2682051658630371,control_change,0,0
0.2686471939086914,control_change,0,0
0.26914215087890625,control_change,0,0
0.26953911781311035,control_change,0,0
0.26999926567077637,control_change,0,0
0.27044034004211426,control_change,0,0
0.27089619636535645,control_change,0,0
0.2713322639465332,control_change,0,0
0.27179908752441406,control_change,0,0
0.2722322940826416,control_change,0,0
0.27267932891845703,control_change,0,0
0.2731330394744873,control_change,0,0
0.2736542224884033,control_change,0,0
0.2740311622619629,control_change,0,0
0.27448296546936035,control_change,0,0
0.27492523193359375,control_change,0,0
0.2754192352294922,control_change,0,0
0.27582430839538574,control_change,0,0
0.2762632369995117,control_change,0,0
0.27671313285827637,control_change,0,0
0.27717018127441406,control_change,0,0
0.27760910987854004,control_change,0,0
0.2780580520629883,control_change,0,0
0.27851009368896484,control_change,0,0
0.27898406982421875,control_change,0,0
0.27944517135620117,control_change,0,0
0.27984118461608887,control_change,0,0
0.2803032398223877,control_change,0,0
0.28073716163635254,control_change,0,0
0.28119611740112305,control_change,0,0
0.28165626525878906,control_change,0,0
0.2820920944213867,control_change,0,0
0.2825469970703125,control_change,0,0
0.28298425674438477,control_change,0,0
0.28342127799987793,control_change,0,0
0.283872127532959,control_change,0,0
0.2843363285064697,control_change,0,0
0.28482818603515625,control_change,0,0
0.28522515296936035,control_change,0,0
0.2856712341308594,control_change,0,0
0.28614306449890137,control_change,0,0
0.2865622043609619,control_change,0,0
0.28702521324157715,control_change,0,0
0.2875080108642578,control_change,0,0
0.28792715072631836,control_change,0,0
0.2884531021118164,control_change,0,0
0.28882813453674316,control_change,0,0
0.2892773151397705,control_change,0,0
0.2897181510925293,control_change,0,0
0.2901601791381836,control_change,0,0
0.2906172275543213,control_change,0,0
0.29107117652893066,control_change,0,0
0.29151010513305664,control_change,0,0
0.29194021224975586,control_change,0,0
0.29243016242980957,control_change,0,0
0.29286718368530273,control_change,0,0
0.2932882308959961,control_change,0,0
0.2937352657318115,control_change,0,0
0.29419422149658203,control_change,0,0
0.29465723037719727,control_change,0,0
0.2950892448425293,control_change,0,0
0.2955331802368164,control_change,0,0
0.2959721088409424,control_change,0,0
0.2964322566986084,control_change,0,0
0.29688501358032227,control_change,0,0
0.29732513427734375,control_change,0,0
0.2977910041809082,control_change,0,0
0.2982301712036133,control_change,0,0
0.2986922264099121,control_change,0,0
0.29912519454956055,control_change,0,0
0.29955625534057617,control_change,0,0
0.30001115798950195,control_change,0,0
0.3004601001739502,control_change,0,0
0.3009452819824219,control_change,0,0
0.30135226249694824,control_change,0,0
0.3018009662628174,control_change,0,0
0.30228209495544434,control_change,0,0
0.3027210235595703,control_change,0,0
0.30317211151123047,control_change,0,0
0.3036041259765625,control_change,0,0
0.30404210090637207,control_change,0,0
0.3044853210449219,control_change,0,0
0.3049302101135254,control_change,0,0
0.3054232597351074,control_change,0,0
0.30584025382995605,control_change,0,0
0.30629825592041016,control_change,0,0
0.30674314498901367,control_change,0,0
0.3071889877319336,control_change,0,0
0.3076291084289551,control_change,0,0
0.3080713748931885,control_change,0,0
0.3085203170776367,control_change,0,0
0.3089783191680908,control_change,0,0
0.30944013595581055,control_change,0,0
0.3098633289337158,control_change,0,0
0.31032705307006836,control_change,0,0
0.3107640743255615,control_change,0,0
0.3111989498138428,control_change,0,0
0.3116931915283203,control_change,0,0
0.31209707260131836,control_change,0,0
0.3125629425048828,control_change,0,0
0.3129920959472656,control_change,0,0
0.3135261535644531,control_change,0,0
0.3139152526855469,control_change,0,0
0.31435227394104004,control_change,0,0
0.3148021697998047,control_change,0,0
0.315263032913208,control_change,0,0
0.3156852722167969,control_change,0,0
0.3161342144012451,control_change,0,0
0.31659603118896484,control_change,0,0
0.3170323371887207,control_change,0,0
0.31748104095458984,control_change,0,0
0.3179299831390381,control_change,0,0
0.3184351921081543,control_change,0,0
0.31884312629699707,control_change,0,0
0.31929707527160645,control_change,0,0
0.3197441101074219,control_change,0,0
0.3201911449432373,control_change,0,0
0.320634126663208,control_change,0,0
0.32106614112854004,control_change,0,0
0.3215322494506836,control_change,0,0
0.3219771385192871,control_change,0,0
0.3224451541900635,control_change,0,0
0.32286715507507324,control_change,0,0
0.3233160972595215,control_change,0,0
0.3237650394439697,control_change,0,0
0.3242201805114746,control_change,0,0
0.3246631622314453,control_change,0,0
0.3250901699066162,control_change,0,0
0.32557010650634766,control_change,0,0
0.3260030746459961,control_change,0,0
0.32644104957580566,control_change,0,0
0.3269052505493164,control_change,0,0
0.3273651599884033,control_change,0,0
0.3278043270111084,control_change,0,0
0.3282592296600342,control_change,0,0
0.3287041187286377,control_change,0,0
0.32913732528686523,control_change,0,0
0.32959532737731934,control_change,0,0
0.330045223236084,control_change,0,0
0.33048415184020996,control_change,0,0
0.33092832565307617,control_change,0,0
0.33144617080688477,control_change,0,0
0.33182811737060547,control_change,0,0
0.33228230476379395,control_change,0,0
0.33272719383239746,control_change,0,0
0.3331751823425293,control_change,0,0
0.3336222171783447,control_change,0,0
0.33406615257263184,control_change,0,0
0.3345060348510742,control_change,0,0
0.33498406410217285,control_change,0,0
0.33543920516967773,control_change,0,0
0.33585119247436523,control_change,0,0
0.3363330364227295,control_change,0,0
0.33677220344543457,control_change,0,0
0.3372201919555664,control_change,0,0
0.33763623237609863,control_change,0,0
0.3380851745605469,control_change,0,0
0.33855319023132324,control_change,0,0
0.3389861583709717,control_change,0,0
0.33948421478271484,control_change,0,0
0.33988308906555176,control_change,0,0
0.3403451442718506,control_change,0,0
0.34078121185302734,control_change,0,0
0.34124326705932617,control_change,0,0
0.3416721820831299,control_change,0,0
0.3421173095703125,control_change,0,0
0.3425571918487549,control_change,0,0
0.34300923347473145,control_change,0,0
0.3434631824493408,control_change,0,0
0.34391307830810547,control_change,0,0
0.3444211483001709,control_change,0,0
0.3448200225830078,control_change,0,0
0.3452610969543457,control_change,0,0
0.3457181453704834,control_change,0,0
0.34613919258117676,control_change,0,0
0.3466050624847412,control_change,0,0
0.34705114364624023,control_change,0,0
0.34749531745910645,control_change,0,0
0.3479502201080322,control_change,0,0
0.3484480381011963,control_change,0,0
0.34883832931518555,control_change,0,0
0.3492889404296875,control_change,0,0
0.3497343063354492,control_change,0,0
0.35018324851989746,control_change,0,0
0.3506171703338623,control_change,0,0
0.35108423233032227,control_change,0,0
0.35152721405029297,control_change,0,0
0.35196518898010254,control_change,0,0
0.35242509841918945,control_change,0,0
0.35286927223205566,control_change,0,0
0.35334300994873047,control_change,0,0
0.3537871837615967,control_change,0,0
0.35421013832092285,control_change,0,0
0.35465335845947266,control_change,0,0
0.3551051616668701,control_change,0,0
0.3555471897125244,control_change,0,0
0.3560030460357666,control_change,0,0
0.3564453125,control_change,0,0
0.3569061756134033,control_change,0,0
0.3573429584503174,control_change,0,0
0.3578171730041504,control_change,0,0
0.3582582473754883,control_change,0,0
0.3587031364440918,control_change,0,0
0.3591601848602295,control_change,0,0
0.3595881462097168,control_change,0,0
0.3600330352783203,control_change,0,0
0.36047911643981934,control_change,0,0
0.3609621524810791,control_change,0,0
0.36145734786987305,control_change,0,0
0.3618450164794922,control_change,0,0
0.3622891902923584,control_change,0,0
0.36272621154785156,control_change,0,0
0.3631751537322998,control_change,0,0
0.36365604400634766,control_change,0,0
0.3640751838684082,control_change,0,0
0.3645193576812744,control_change,0,0
0.36496615409851074,control_change,0,0
0.36542797088623047,control_change,0,0
0.36586618423461914,control_change,0,0
0.36631011962890625,control_change,0,0
0.3667562007904053,control_change,0,0
